Id,ActivityHour,mean_METs,total_METs,TotalIntensity,AverageIntensity,Calories,StepTotal,day_of_week,n_day_of_week,hour_of_day,date,Is_weekend,Cluster
Persona_29,2016-04-29 06:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,6,2016-04-29,False,Cluster1
Persona_27,2016-04-29 06:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Friday,4,6,2016-04-29,False,Cluster1
Persona_27,2016-04-23 12:00:00,10.7,642.0,1.0,0.016667,73.0,7.0,Saturday,5,12,2016-04-23,True,Cluster1
Persona_29,2016-04-25 15:00:00,34.3,2058.0,76.0,1.266667,204.0,2308.0,Monday,0,15,2016-04-25,False,Cluster1
Persona_26,2016-04-23 12:00:00,22.633333333333333,1358.0,33.0,0.55,147.0,695.0,Saturday,5,12,2016-04-23,True,Cluster1
Persona_9,2016-04-23 12:00:00,23.166666666666668,1390.0,36.0,0.6,131.0,1056.0,Saturday,5,12,2016-04-23,True,Cluster1
Persona_29,2016-04-23 12:00:00,25.53333333333333,1532.0,46.0,0.766667,152.0,1695.0,Saturday,5,12,2016-04-23,True,Cluster1
Persona_9,2016-04-29 06:00:00,,,,,,,Friday,4,6,2016-04-29,False,Cluster1
Persona_9,2016-04-15 10:00:00,11.783333333333331,707.0,4.0,0.066667,67.0,51.0,Friday,4,10,2016-04-15,False,Cluster1
Persona_27,2016-05-03 06:00:00,10.383333333333333,623.0,1.0,0.016667,71.0,13.0,Tuesday,1,6,2016-05-03,False,Cluster1
Persona_9,2016-04-25 15:00:00,14.766666666666667,886.0,15.0,0.25,83.0,208.0,Monday,0,15,2016-04-25,False,Cluster1
Persona_26,2016-05-03 06:00:00,24.683333333333334,1481.0,32.0,0.533333,160.0,1050.0,Tuesday,1,6,2016-05-03,False,Cluster1
Persona_27,2016-05-03 05:00:00,10.033333333333331,602.0,0.0,0.0,68.0,0.0,Tuesday,1,5,2016-05-03,False,Cluster1
Persona_27,2016-04-14 05:00:00,10.016666666666667,601.0,0.0,0.0,68.0,0.0,Thursday,3,5,2016-04-14,False,Cluster1
Persona_29,2016-04-14 05:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Thursday,3,5,2016-04-14,False,Cluster1
Persona_27,2016-04-17 16:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Sunday,6,16,2016-04-17,True,Cluster1
Persona_27,2016-05-03 12:00:00,12.6,756.0,6.0,0.1,86.0,151.0,Tuesday,1,12,2016-05-03,False,Cluster1
Persona_27,2016-04-13 20:00:00,16.283333333333335,977.0,13.0,0.216667,111.0,255.0,Wednesday,2,20,2016-04-13,False,Cluster1
Persona_26,2016-05-03 12:00:00,20.5,1230.0,23.0,0.383333,133.0,557.0,Tuesday,1,12,2016-05-03,False,Cluster1
Persona_27,2016-04-17 17:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Sunday,6,17,2016-04-17,True,Cluster1
Persona_27,2016-04-16 20:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Saturday,5,20,2016-04-16,True,Cluster1
Persona_26,2016-04-29 03:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,3,2016-04-29,False,Cluster1
Persona_26,2016-05-03 18:00:00,15.216666666666669,913.0,10.0,0.166667,99.0,232.0,Tuesday,1,18,2016-05-03,False,Cluster1
Persona_27,2016-05-03 18:00:00,37.18333333333333,2231.0,57.0,0.95,252.0,1889.0,Tuesday,1,18,2016-05-03,False,Cluster1
Persona_26,2016-04-23 07:00:00,21.78333333333333,1307.0,31.0,0.516667,141.0,813.0,Saturday,5,7,2016-04-23,True,Cluster1
Persona_29,2016-04-29 03:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,3,2016-04-29,False,Cluster1
Persona_9,2016-04-23 06:00:00,10.516666666666667,631.0,2.0,0.033333,59.0,18.0,Saturday,5,6,2016-04-23,True,Cluster1
Persona_27,2016-04-15 12:00:00,14.65,879.0,11.0,0.183333,99.0,421.0,Friday,4,12,2016-04-15,False,Cluster1
Persona_9,2016-04-29 03:00:00,10.05,603.0,0.0,0.0,57.0,0.0,Friday,4,3,2016-04-29,False,Cluster1
Persona_27,2016-04-15 11:00:00,10.733333333333333,644.0,2.0,0.033333,73.0,36.0,Friday,4,11,2016-04-15,False,Cluster1
Persona_26,2016-05-03 17:00:00,27.366666666666667,1642.0,40.0,0.666667,178.0,1016.0,Tuesday,1,17,2016-05-03,False,Cluster1
Persona_9,2016-04-14 02:00:00,10.066666666666666,604.0,0.0,0.0,57.0,0.0,Thursday,3,2,2016-04-14,False,Cluster1
Persona_26,2016-04-17 18:00:00,18.316666666666663,1099.0,21.0,0.35,119.0,410.0,Sunday,6,18,2016-04-17,True,Cluster1
Persona_29,2016-04-17 18:00:00,12.7,762.0,7.0,0.116667,76.0,199.0,Sunday,6,18,2016-04-17,True,Cluster1
Persona_29,2016-04-14 02:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Thursday,3,2,2016-04-14,False,Cluster1
Persona_27,2016-05-03 17:00:00,57.36666666666667,3442.0,134.0,2.233333,390.0,1219.0,Tuesday,1,17,2016-05-03,False,Cluster1
Persona_26,2016-04-23 06:00:00,18.166666666666668,1090.0,23.0,0.383333,118.0,465.0,Saturday,5,6,2016-04-23,True,Cluster1
Persona_26,2016-04-14 02:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Thursday,3,2,2016-04-14,False,Cluster1
Persona_29,2016-04-14 01:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Thursday,3,1,2016-04-14,False,Cluster1
Persona_27,2016-05-03 21:00:00,19.933333333333334,1196.0,17.0,0.283333,135.0,628.0,Tuesday,1,21,2016-05-03,False,Cluster1
Persona_26,2016-04-29 02:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,2,2016-04-29,False,Cluster1
Persona_27,2016-05-03 20:00:00,14.95,897.0,10.0,0.166667,102.0,267.0,Tuesday,1,20,2016-05-03,False,Cluster1
Persona_9,2016-04-23 05:00:00,10.083333333333334,605.0,0.0,0.0,57.0,0.0,Saturday,5,5,2016-04-23,True,Cluster1
Persona_26,2016-04-23 05:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Saturday,5,5,2016-04-23,True,Cluster1
Persona_27,2016-05-03 19:00:00,12.966666666666669,778.0,2.0,0.033333,88.0,42.0,Tuesday,1,19,2016-05-03,False,Cluster1
Persona_9,2016-04-29 02:00:00,10.116666666666667,607.0,0.0,0.0,57.0,0.0,Friday,4,2,2016-04-29,False,Cluster1
Persona_26,2016-05-03 20:00:00,21.816666666666663,1309.0,33.0,0.55,142.0,73.0,Tuesday,1,20,2016-05-03,False,Cluster1
Persona_29,2016-04-16 20:00:00,11.966666666666669,718.0,5.0,0.083333,71.0,176.0,Saturday,5,20,2016-04-16,True,Cluster1
Persona_27,2016-04-17 19:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Sunday,6,19,2016-04-17,True,Cluster1
Persona_26,2016-05-03 19:00:00,11.833333333333334,710.0,4.0,0.066667,77.0,84.0,Tuesday,1,19,2016-05-03,False,Cluster1
Persona_29,2016-04-23 06:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Saturday,5,6,2016-04-23,True,Cluster1
Persona_26,2016-04-25 17:00:00,16.7,1002.0,17.0,0.283333,108.0,453.0,Monday,0,17,2016-04-25,False,Cluster1
Persona_27,2016-04-23 06:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Saturday,5,6,2016-04-23,True,Cluster1
Persona_26,2016-04-15 11:00:00,20.1,1206.0,25.0,0.416667,130.0,634.0,Friday,4,11,2016-04-15,False,Cluster1
Persona_29,2016-04-23 07:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Saturday,5,7,2016-04-23,True,Cluster1
Persona_27,2016-04-14 02:00:00,10.016666666666667,601.0,0.0,0.0,68.0,0.0,Thursday,3,2,2016-04-14,False,Cluster1
Persona_9,2016-04-25 16:00:00,13.266666666666667,796.0,10.0,0.166667,75.0,120.0,Monday,0,16,2016-04-25,False,Cluster1
Persona_27,2016-04-14 03:00:00,10.033333333333331,602.0,0.0,0.0,68.0,0.0,Thursday,3,3,2016-04-14,False,Cluster1
Persona_26,2016-04-14 03:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Thursday,3,3,2016-04-14,False,Cluster1
Persona_27,2016-05-03 14:00:00,12.566666666666666,754.0,6.0,0.1,85.0,210.0,Tuesday,1,14,2016-05-03,False,Cluster1
Persona_9,2016-04-23 09:00:00,15.916666666666666,955.0,13.0,0.216667,90.0,522.0,Saturday,5,9,2016-04-23,True,Cluster1
Persona_26,2016-05-03 13:00:00,34.43333333333333,2066.0,65.0,1.083333,223.0,1509.0,Tuesday,1,13,2016-05-03,False,Cluster1
Persona_26,2016-05-03 14:00:00,17.266666666666666,1036.0,16.0,0.266667,112.0,384.0,Tuesday,1,14,2016-05-03,False,Cluster1
Persona_27,2016-05-03 13:00:00,42.66666666666666,2560.0,90.0,1.5,290.0,3619.0,Tuesday,1,13,2016-05-03,False,Cluster1
Persona_9,2016-04-14 03:00:00,10.016666666666667,601.0,0.0,0.0,57.0,0.0,Thursday,3,3,2016-04-14,False,Cluster1
Persona_26,2016-04-23 09:00:00,13.016666666666667,781.0,9.0,0.15,84.0,124.0,Saturday,5,9,2016-04-23,True,Cluster1
Persona_27,2016-04-29 04:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Friday,4,4,2016-04-29,False,Cluster1
Persona_26,2016-04-29 04:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,4,2016-04-29,False,Cluster1
Persona_27,2016-04-23 09:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Saturday,5,9,2016-04-23,True,Cluster1
Persona_9,2016-04-17 17:00:00,15.466666666666669,928.0,17.0,0.283333,87.0,256.0,Sunday,6,17,2016-04-17,True,Cluster1
Persona_26,2016-04-26 22:00:00,23.966666666666665,1438.0,38.0,0.633333,155.0,733.0,Tuesday,1,22,2016-04-26,False,Cluster1
Persona_26,2016-04-16 20:00:00,13.9,834.0,11.0,0.183333,90.0,231.0,Saturday,5,20,2016-04-16,True,Cluster1
Persona_9,2016-04-17 18:00:00,17.433333333333334,1046.0,19.0,0.316667,98.0,495.0,Sunday,6,18,2016-04-17,True,Cluster1
Persona_27,2016-04-25 16:00:00,19.73333333333333,1184.0,22.0,0.366667,134.0,840.0,Monday,0,16,2016-04-25,False,Cluster1
Persona_9,2016-04-16 20:00:00,26.516666666666666,1591.0,48.0,0.8,150.0,1496.0,Saturday,5,20,2016-04-16,True,Cluster1
Persona_27,2016-04-23 07:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Saturday,5,7,2016-04-23,True,Cluster1
Persona_27,2016-05-03 16:00:00,19.883333333333333,1193.0,19.0,0.316667,135.0,819.0,Tuesday,1,16,2016-05-03,False,Cluster1
Persona_9,2016-04-23 07:00:00,12.833333333333334,770.0,7.0,0.116667,72.0,150.0,Saturday,5,7,2016-04-23,True,Cluster1
Persona_27,2016-04-29 03:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Friday,4,3,2016-04-29,False,Cluster1
Persona_9,2016-04-23 08:00:00,53.3,3198.0,105.0,1.75,301.0,4214.0,Saturday,5,8,2016-04-23,True,Cluster1
Persona_26,2016-05-03 16:00:00,18.28333333333333,1097.0,22.0,0.366667,119.0,406.0,Tuesday,1,16,2016-05-03,False,Cluster1
Persona_29,2016-04-14 03:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Thursday,3,3,2016-04-14,False,Cluster1
Persona_27,2016-04-17 18:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Sunday,6,18,2016-04-17,True,Cluster1
Persona_29,2016-04-23 08:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Saturday,5,8,2016-04-23,True,Cluster1
Persona_9,2016-04-15 11:00:00,13.433333333333334,806.0,10.0,0.166667,76.0,146.0,Friday,4,11,2016-04-15,False,Cluster1
Persona_27,2016-04-23 08:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Saturday,5,8,2016-04-23,True,Cluster1
Persona_26,2016-05-03 15:00:00,19.433333333333334,1166.0,21.0,0.35,126.0,718.0,Tuesday,1,15,2016-05-03,False,Cluster1
Persona_26,2016-04-23 08:00:00,32.56666666666667,1954.0,52.0,0.866667,211.0,1600.0,Saturday,5,8,2016-04-23,True,Cluster1
Persona_27,2016-05-03 15:00:00,13.35,801.0,8.0,0.133333,91.0,227.0,Tuesday,1,15,2016-05-03,False,Cluster1
Persona_9,2016-04-29 04:00:00,10.45,627.0,1.0,0.016667,59.0,17.0,Friday,4,4,2016-04-29,False,Cluster1
Persona_27,2016-04-22 21:00:00,17.15,1029.0,17.0,0.283333,116.0,422.0,Friday,4,21,2016-04-22,False,Cluster1
Persona_27,2016-05-04 15:00:00,12.383333333333333,743.0,5.0,0.083333,84.0,218.0,Wednesday,2,15,2016-05-04,False,Cluster1
Persona_26,2016-05-04 15:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Wednesday,2,15,2016-05-04,False,Cluster1
Persona_27,2016-05-05 16:00:00,17.033333333333335,1022.0,16.0,0.266667,116.0,519.0,Thursday,3,16,2016-05-05,False,Cluster1
Persona_26,2016-04-25 23:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Monday,0,23,2016-04-25,False,Cluster1
Persona_27,2016-05-05 15:00:00,12.083333333333334,725.0,1.0,0.016667,82.0,71.0,Thursday,3,15,2016-05-05,False,Cluster1
Persona_26,2016-05-05 15:00:00,24.216666666666665,1453.0,32.0,0.533333,157.0,662.0,Thursday,3,15,2016-05-05,False,Cluster1
Persona_27,2016-04-18 03:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Monday,0,3,2016-04-18,False,Cluster1
Persona_29,2016-04-25 23:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Monday,0,23,2016-04-25,False,Cluster1
Persona_26,2016-05-05 16:00:00,21.683333333333334,1301.0,23.0,0.383333,141.0,781.0,Thursday,3,16,2016-05-05,False,Cluster1
Persona_9,2016-04-25 23:00:00,10.1,606.0,0.0,0.0,57.0,0.0,Monday,0,23,2016-04-25,False,Cluster1
Persona_9,2016-04-22 09:00:00,11.816666666666666,709.0,5.0,0.083333,67.0,41.0,Friday,4,9,2016-04-22,False,Cluster1
Persona_26,2016-04-22 10:00:00,11.35,681.0,3.0,0.05,74.0,62.0,Friday,4,10,2016-04-22,False,Cluster1
Persona_27,2016-04-13 14:00:00,10.116666666666667,607.0,0.0,0.0,69.0,0.0,Wednesday,2,14,2016-04-13,False,Cluster1
Persona_26,2016-04-28 15:00:00,13.1,786.0,10.0,0.166667,85.0,152.0,Thursday,3,15,2016-04-28,False,Cluster1
Persona_26,2016-05-05 14:00:00,21.216666666666665,1273.0,24.0,0.4,138.0,326.0,Thursday,3,14,2016-05-05,False,Cluster1
Persona_9,2016-04-28 15:00:00,15.683333333333334,941.0,17.0,0.283333,89.0,283.0,Thursday,3,15,2016-04-28,False,Cluster1
Persona_29,2016-04-28 15:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Thursday,3,15,2016-04-28,False,Cluster1
Persona_27,2016-05-05 14:00:00,12.8,768.0,3.0,0.05,87.0,25.0,Thursday,3,14,2016-05-05,False,Cluster1
Persona_26,2016-04-22 09:00:00,27.366666666666667,1642.0,47.0,0.783333,178.0,1489.0,Friday,4,9,2016-04-22,False,Cluster1
Persona_26,2016-04-13 13:00:00,16.0,960.0,14.0,0.233333,104.0,283.0,Wednesday,2,13,2016-04-13,False,Cluster1
Persona_27,2016-05-05 18:00:00,14.25,855.0,7.0,0.116667,97.0,187.0,Thursday,3,18,2016-05-05,False,Cluster1
Persona_29,2016-04-13 13:00:00,15.666666666666666,940.0,17.0,0.283333,93.0,367.0,Wednesday,2,13,2016-04-13,False,Cluster1
Persona_29,2016-04-28 14:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Thursday,3,14,2016-04-28,False,Cluster1
Persona_9,2016-04-13 13:00:00,21.516666666666666,1291.0,34.0,0.566667,121.0,1200.0,Wednesday,2,13,2016-04-13,False,Cluster1
Persona_27,2016-05-05 17:00:00,19.08333333333333,1145.0,21.0,0.35,130.0,556.0,Thursday,3,17,2016-05-05,False,Cluster1
Persona_29,2016-04-22 08:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,8,2016-04-22,False,Cluster1
Persona_27,2016-04-22 09:00:00,10.166666666666666,610.0,0.0,0.0,69.0,0.0,Friday,4,9,2016-04-22,False,Cluster1
Persona_9,2016-04-22 08:00:00,19.8,1188.0,22.0,0.366667,112.0,879.0,Friday,4,8,2016-04-22,False,Cluster1
Persona_26,2016-04-15 16:00:00,12.85,771.0,6.0,0.1,83.0,168.0,Friday,4,16,2016-04-15,False,Cluster1
Persona_27,2016-04-13 13:00:00,24.78333333333333,1487.0,25.0,0.416667,168.0,1444.0,Wednesday,2,13,2016-04-13,False,Cluster1
Persona_26,2016-05-05 17:00:00,17.033333333333335,1022.0,15.0,0.25,110.0,385.0,Thursday,3,17,2016-05-05,False,Cluster1
Persona_29,2016-04-22 09:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,9,2016-04-22,False,Cluster1
Persona_9,2016-04-18 03:00:00,10.133333333333333,608.0,0.0,0.0,57.0,0.0,Monday,0,3,2016-04-18,False,Cluster1
Persona_26,2016-04-28 14:00:00,16.133333333333333,968.0,15.0,0.25,105.0,249.0,Thursday,3,14,2016-04-28,False,Cluster1
Persona_27,2016-04-25 23:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Monday,0,23,2016-04-25,False,Cluster1
Persona_26,2016-04-13 14:00:00,14.516666666666667,871.0,12.0,0.2,94.0,163.0,Wednesday,2,14,2016-04-13,False,Cluster1
Persona_26,2016-04-18 03:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Monday,0,3,2016-04-18,False,Cluster1
Persona_27,2016-04-28 15:00:00,12.316666666666666,739.0,5.0,0.083333,84.0,151.0,Thursday,3,15,2016-04-28,False,Cluster1
Persona_26,2016-04-22 11:00:00,17.033333333333335,1022.0,18.0,0.3,110.0,367.0,Friday,4,11,2016-04-22,False,Cluster1
Persona_26,2016-05-05 11:00:00,14.75,885.0,8.0,0.133333,96.0,130.0,Thursday,3,11,2016-05-05,False,Cluster1
Persona_29,2016-04-15 16:00:00,12.6,756.0,8.0,0.133333,75.0,177.0,Friday,4,16,2016-04-15,False,Cluster1
Persona_9,2016-04-28 16:00:00,14.183333333333334,851.0,14.0,0.233333,80.0,174.0,Thursday,3,16,2016-04-28,False,Cluster1
Persona_9,2016-04-18 02:00:00,10.066666666666666,604.0,0.0,0.0,57.0,0.0,Monday,0,2,2016-04-18,False,Cluster1
Persona_26,2016-05-05 10:00:00,32.6,1956.0,47.0,0.783333,211.0,1294.0,Thursday,3,10,2016-05-05,False,Cluster1
Persona_27,2016-04-13 15:00:00,10.8,648.0,2.0,0.033333,73.0,36.0,Wednesday,2,15,2016-04-13,False,Cluster1
Persona_27,2016-05-05 10:00:00,12.516666666666667,751.0,7.0,0.116667,85.0,157.0,Thursday,3,10,2016-05-05,False,Cluster1
Persona_26,2016-04-13 15:00:00,16.916666666666668,1015.0,22.0,0.366667,110.0,352.0,Wednesday,2,15,2016-04-13,False,Cluster1
Persona_9,2016-04-22 11:00:00,12.883333333333333,773.0,7.0,0.116667,73.0,61.0,Friday,4,11,2016-04-22,False,Cluster1
Persona_26,2016-04-16 17:00:00,23.03333333333333,1382.0,26.0,0.433333,149.0,833.0,Saturday,5,17,2016-04-16,True,Cluster1
Persona_29,2016-04-22 12:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,12,2016-04-22,False,Cluster1
Persona_27,2016-04-15 16:00:00,15.566666666666666,934.0,14.0,0.233333,106.0,428.0,Friday,4,16,2016-04-15,False,Cluster1
Persona_26,2016-05-05 09:00:00,43.5,2610.0,85.0,1.416667,282.0,2361.0,Thursday,3,9,2016-05-05,False,Cluster1
Persona_9,2016-04-13 15:00:00,13.366666666666667,802.0,9.0,0.15,75.0,154.0,Wednesday,2,15,2016-04-13,False,Cluster1
Persona_29,2016-04-22 11:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,11,2016-04-22,False,Cluster1
Persona_27,2016-04-18 02:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Monday,0,2,2016-04-18,False,Cluster1
Persona_27,2016-04-22 11:00:00,15.783333333333331,947.0,16.0,0.266667,107.0,357.0,Friday,4,11,2016-04-22,False,Cluster1
Persona_29,2016-04-18 03:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Monday,0,3,2016-04-18,False,Cluster1
Persona_29,2016-04-16 17:00:00,10.233333333333333,614.0,1.0,0.016667,61.0,7.0,Saturday,5,17,2016-04-16,True,Cluster1
Persona_29,2016-04-22 10:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,10,2016-04-22,False,Cluster1
Persona_27,2016-05-05 13:00:00,56.516666666666666,3391.0,117.0,1.95,384.0,4946.0,Thursday,3,13,2016-05-05,False,Cluster1
Persona_26,2016-05-05 13:00:00,18.133333333333333,1088.0,14.0,0.233333,118.0,562.0,Thursday,3,13,2016-05-05,False,Cluster1
Persona_27,2016-04-22 10:00:00,17.266666666666666,1036.0,17.0,0.283333,117.0,545.0,Friday,4,10,2016-04-22,False,Cluster1
Persona_29,2016-04-18 02:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Monday,0,2,2016-04-18,False,Cluster1
Persona_9,2016-04-13 14:00:00,13.566666666666666,814.0,11.0,0.183333,77.0,112.0,Wednesday,2,14,2016-04-13,False,Cluster1
Persona_9,2016-04-22 10:00:00,12.35,741.0,7.0,0.116667,70.0,74.0,Friday,4,10,2016-04-22,False,Cluster1
Persona_27,2016-05-05 12:00:00,11.583333333333334,695.0,3.0,0.05,79.0,66.0,Thursday,3,12,2016-05-05,False,Cluster1
Persona_27,2016-04-28 16:00:00,20.98333333333333,1259.0,18.0,0.3,142.0,902.0,Thursday,3,16,2016-04-28,False,Cluster1
Persona_29,2016-04-13 14:00:00,13.033333333333331,782.0,11.0,0.183333,78.0,177.0,Wednesday,2,14,2016-04-13,False,Cluster1
Persona_26,2016-04-28 16:00:00,15.883333333333333,953.0,17.0,0.283333,103.0,358.0,Thursday,3,16,2016-04-28,False,Cluster1
Persona_26,2016-05-05 12:00:00,14.916666666666666,895.0,11.0,0.183333,97.0,192.0,Thursday,3,12,2016-05-05,False,Cluster1
Persona_27,2016-05-05 11:00:00,13.15,789.0,7.0,0.116667,89.0,265.0,Thursday,3,11,2016-05-05,False,Cluster1
Persona_26,2016-05-05 18:00:00,18.98333333333333,1139.0,18.0,0.3,123.0,595.0,Thursday,3,18,2016-05-05,False,Cluster1
Persona_9,2016-04-22 12:00:00,15.7,942.0,18.0,0.3,89.0,276.0,Friday,4,12,2016-04-22,False,Cluster1
Persona_26,2016-04-22 08:00:00,59.083333333333336,3545.0,153.0,2.55,383.0,5545.0,Friday,4,8,2016-04-22,False,Cluster1
Persona_27,2016-04-16 17:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Saturday,5,17,2016-04-16,True,Cluster1
Persona_27,2016-05-06 01:00:00,13.25,795.0,7.0,0.116667,90.0,205.0,Friday,4,1,2016-05-06,False,Cluster1
Persona_9,2016-04-18 05:00:00,10.05,603.0,0.0,0.0,57.0,0.0,Monday,0,5,2016-04-18,False,Cluster1
Persona_29,2016-04-26 00:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Tuesday,1,0,2016-04-26,False,Cluster1
Persona_26,2016-04-18 05:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Monday,0,5,2016-04-18,False,Cluster1
Persona_27,2016-04-15 17:00:00,12.25,735.0,4.0,0.066667,83.0,93.0,Friday,4,17,2016-04-15,False,Cluster1
Persona_9,2016-04-13 11:00:00,11.916666666666666,715.0,5.0,0.083333,67.0,59.0,Wednesday,2,11,2016-04-13,False,Cluster1
Persona_9,2016-04-15 17:00:00,11.1,666.0,2.0,0.033333,63.0,73.0,Friday,4,17,2016-04-15,False,Cluster1
Persona_9,2016-04-26 00:00:00,10.016666666666667,601.0,0.0,0.0,57.0,0.0,Tuesday,1,0,2016-04-26,False,Cluster1
Persona_26,2016-05-06 00:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,0,2016-05-06,False,Cluster1
Persona_27,2016-04-13 11:00:00,11.183333333333334,671.0,2.0,0.033333,76.0,91.0,Wednesday,2,11,2016-04-13,False,Cluster1
Persona_27,2016-05-06 00:00:00,11.066666666666666,664.0,4.0,0.066667,75.0,45.0,Friday,4,0,2016-05-06,False,Cluster1
Persona_26,2016-04-22 05:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,5,2016-04-22,False,Cluster1
Persona_29,2016-04-28 13:00:00,12.4,744.0,7.0,0.116667,74.0,161.0,Thursday,3,13,2016-04-28,False,Cluster1
Persona_26,2016-05-05 23:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Thursday,3,23,2016-05-05,False,Cluster1
Persona_29,2016-04-13 11:00:00,11.066666666666666,664.0,3.0,0.05,66.0,52.0,Wednesday,2,11,2016-04-13,False,Cluster1
Persona_27,2016-04-22 05:00:00,10.016666666666667,601.0,0.0,0.0,68.0,0.0,Friday,4,5,2016-04-22,False,Cluster1
Persona_29,2016-04-22 05:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,5,2016-04-22,False,Cluster1
Persona_26,2016-05-06 01:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,1,2016-05-06,False,Cluster1
Persona_29,2016-04-13 10:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Wednesday,2,10,2016-04-13,False,Cluster1
Persona_27,2016-04-22 04:00:00,10.016666666666667,601.0,0.0,0.0,68.0,0.0,Friday,4,4,2016-04-22,False,Cluster1
Persona_27,2016-04-26 01:00:00,10.366666666666667,622.0,1.0,0.016667,70.0,4.0,Tuesday,1,1,2016-04-26,False,Cluster1
Persona_26,2016-05-06 02:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,2,2016-05-06,False,Cluster1
Persona_27,2016-04-28 12:00:00,12.933333333333334,776.0,7.0,0.116667,88.0,137.0,Thursday,3,12,2016-04-28,False,Cluster1
Persona_29,2016-04-28 12:00:00,33.266666666666666,1996.0,78.0,1.3,198.0,2557.0,Thursday,3,12,2016-04-28,False,Cluster1
Persona_27,2016-04-18 05:00:00,10.0,600.0,0.0,0.0,68.0,0.0,Monday,0,5,2016-04-18,False,Cluster1
Persona_26,2016-04-28 12:00:00,19.466666666666665,1168.0,28.0,0.466667,126.0,482.0,Thursday,3,12,2016-04-28,False,Cluster1
Persona_26,2016-04-22 04:00:00,10.0,600.0,0.0,0.0,65.0,0.0,Friday,4,4,2016-04-22,False,Cluster1
Persona_29,2016-04-22 04:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Friday,4,4,2016-04-22,False,Cluster1
Persona_27,2016-05-06 02:00:00,10.016666666666667,601.0,0.0,0.0,68.0,0.0,Friday,4,2,2016-05-06,False,Cluster1
Persona_9,2016-04-22 04:00:00,11.016666666666667,661.0,4.0,0.066667,62.0,38.0,Friday,4,4,2016-04-22,False,Cluster1
Persona_9,2016-04-28 12:00:00,14.966666666666669,898.0,13.0,0.216667,84.0,313.0,Thursday,3,12,2016-04-28,False,Cluster1
Persona_29,2016-04-26 01:00:00,10.0,600.0,0.0,0.0,59.0,0.0,Tuesday,1,1,2016-04-26,False,Cluster1
Persona_26,2016-04-13 11:00:00,22.58333333333333,1355.0,29.0,0.483333,147.0,693.0,Wednesday,2,11,2016-04-13,False,Cluster1
